chr1	384	1874	0.006040
chr1	1913	3016	0.002720
chr1	3016	4119	0.003626
chr1	4124	6544	0.006198
chr1	7839	8042	0.000000
chr1	8554	9822	0.006309
chr1	9856	10059	0.000000
chr1	10079	11620	0.006489
chr1	11584	12411	0.007255
chr1	12827	13066	0.020921
chr1	13393	15780	0.005865
chr1	20887	21441	0.005415
chr1	21438	22046	0.003289
chr1	22101	22988	0.012401
chr1	23116	23382	0.000000
chr1	23487	23963	0.012605
chr1	23942	24733	0.011378
chr1	24904	25554	0.016923
chr1	30120	31157	0.007715
chr1	31239	32354	0.010762
chr1	32432	32989	0.010772
chr1	34144	35103	0.003128
chr1	35248	36072	0.004854
chr1	36079	36429	0.005714
chr1	40818	41738	0.009783
chr1	41852	42754	0.011086
chr1	45666	46292	0.009585
chr1	48767	50203	0.005571
chr1	52431	53318	0.011274
chr1	53384	53599	0.009302
chr1	54834	55418	0.003425
chr1	58014	58418	0.002475
chr1	60021	60566	0.016514
chr1	60559	61935	0.014535
chr1	62035	62934	0.007786
chr1	67246	68268	0.014677
chr1	68387	68491	0.009615
chr1	68488	68877	0.012853
chr1	68959	69951	0.011089
chr1	74874	75902	0.017510
chr1	75954	77048	0.006399
chr1	77378	78259	0.009081
chr1	79575	80999	0.002809
chr1	81012	81140	0.007812
chr1	81539	82615	0.012082
chr1	84311	84943	0.007911
chr1	84963	85259	0.020270
chr1	86390	87829	0.010424
chr1	88230	89219	0.008089
chr1	89247	89690	0.006772
chr1	90823	91752	0.005382
chr1	92811	93911	0.008182
chr1	93916	95499	0.003159
chr1	95510	96058	0.007299
chr1	96070	96966	0.008929
chr1	97248	97979	0.010944
chr1	97954	98532	0.024221
chr1	98587	99633	0.016252
chr1	99653	100552	0.007786
chr1	100561	101193	0.009494
chr1	102790	105585	0.002862
chr1	106917	107207	0.013793
chr1	107258	107863	0.013223
chr1	108214	108840	0.007987
chr1	108860	109732	0.011468
chr1	109738	111600	0.009667
chr1	112434	113024	0.011864
chr1	113021	113803	0.005115
chr1	114396	114497	0.009901
chr1	114788	115756	0.005165
chr1	115922	118207	0.005252
chr1	118495	120162	0.004799
chr1	120229	121062	0.007203
chr1	121225	121953	0.002747
chr1	122089	122997	0.008811
chr1	123287	124183	0.006696
chr1	133943	134716	0.007762
chr1	135229	136365	0.010563
chr1	136471	137583	0.008094
chr1	137851	138981	0.007080
chr1	144365	145216	0.003525
chr1	145248	145898	0.003077
chr1	145909	146568	0.004552
chr1	146579	147376	0.005019
chr1	147489	148442	0.010493
chr1	148915	150129	0.004119
chr1	150135	151337	0.009151
chr1	151330	152046	0.005587
chr1	153557	154432	0.003429
chr1	157519	157917	0.007538
chr1	158460	159968	0.007294
chr1	159961	160764	0.007472
chr1	161924	163375	0.004824
chr1	163533	164813	0.009375
chr1	165667	167160	0.005358
chr1	167353	168510	0.006050
chr1	170050	170403	0.005666
chr1	171252	172550	0.007704
chr1	172590	172937	0.000000
chr1	173126	174199	0.008388
chr1	174460	175008	0.012774
chr1	175122	175544	0.007109
chr1	179352	181019	0.006599
chr1	182603	183523	0.005435
chr1	183559	184842	0.006235
chr1	187289	187627	0.008876
chr1	187663	187881	0.000000
chr1	187962	189212	0.003200
chr1	189311	189736	0.004706
chr1	189813	190136	0.003096
chr1	190713	192038	0.007547
chr1	197011	198048	0.018322
chr1	198117	198449	0.000000
chr1	198439	198627	0.005319
chr1	198747	199154	0.004914
chr1	205606	206688	0.009242
chr1	206685	207431	0.010724
chr1	207525	208463	0.010661
chr1	208460	209227	0.009126
chr1	209240	210373	0.007061
chr1	210370	211617	0.008821
chr1	211769	212260	0.006110
chr1	212497	212970	0.008457
chr1	214027	214899	0.008028
chr1	216944	218857	0.014114
chr1	218857	219396	0.012987
chr1	219460	220092	0.001582
chr1	220453	220902	0.028953
chr1	222595	223869	0.010989
chr1	224726	225739	0.004936
chr1	225759	227942	0.005955
chr1	228241	229614	0.010197
chr1	232250	232765	0.013592
chr1	232937	233263	0.009202
chr1	233570	234829	0.010326
chr1	235148	236614	0.012960
chr1	236614	237582	0.008264
chr1	238884	239288	0.019802
chr1	246952	247083	0.000000
chr1	248896	249450	0.014440
chr1	249469	250803	0.006747
chr1	250808	251992	0.003378
chr1	252009	253226	0.011504
chr1	253338	254339	0.007992
chr1	254434	256050	0.007426
chr1	256428	257510	0.012939
chr1	257605	257994	0.005141
chr1	258317	258631	0.009554
chr1	258711	259061	0.005714
chr1	259064	259483	0.007160
chr1	259498	259686	0.010638
chr1	259804	260793	0.005056
chr1	266958	267362	0.002475
chr1	267480	268838	0.004418
chr1	268957	270330	0.006555
chr1	270462	271559	0.003646
chr1	271766	272857	0.002750
chr1	272910	274064	0.000000
chr1	274061	274969	0.002203
chr1	275138	276025	0.006764
chr1	277793	278470	0.007386
chr1	278510	279811	0.006149
chr1	279880	281046	0.005146
chr1	281216	282514	0.008475
chr1	287599	288336	0.020353
chr1	288440	289756	0.012158
chr1	290085	291050	0.005181
chr1	292560	292988	0.018692
chr1	294084	294971	0.012401
chr1	295129	296670	0.008436
chr1	296899	298821	0.004683
chr1	302683	302991	0.006494
chr1	307420	307857	0.011442
chr1	308723	309289	0.007067
chr1	309286	310104	0.006112
chr1	318483	318890	0.004914
chr1	318937	319302	0.002740
chr1	319348	319881	0.005629
chr1	319966	322002	0.008841
chr1	322045	322923	0.011390
chr1	322949	330205	0.015160
chr1	330202	331221	0.010795
chr1	331232	331702	0.012766
chr1	335924	336469	0.012844
chr1	336528	337103	0.005217
chr1	344141	344761	0.006452
chr1	349797	351284	0.009415
chr1	351355	352644	0.003879
chr1	352742	353128	0.000000
chr1	353300	354889	0.012587
chr1	355001	355450	0.020045
chr1	363343	363765	0.047393
chr1	363876	365876	0.019000
chr1	365979	367097	0.006261
chr1	367184	368344	0.010345
chr1	368448	368633	0.000000
chr1	368646	368972	0.006135
chr1	369096	370160	0.014098
chr1	371289	371765	0.006303
chr1	371779	372879	0.007273
chr1	372928	373419	0.010183
chr1	378930	380168	0.008885
chr1	380254	380535	0.010676
chr1	380555	380842	0.003484
chr1	380839	381522	0.011713
chr1	382018	382557	0.003711
chr1	382602	383237	0.017323
chr1	385152	385883	0.006840
chr1	400662	401756	0.005484
chr1	411317	414931	0.010515
chr1	414928	416271	0.006701
chr1	416459	418159	0.006471
chr1	418195	419202	0.005958
chr1	419202	419699	0.010060
chr1	419870	420121	0.000000
chr1	420134	420676	0.009225
chr1	421347	422318	0.005149
chr1	422315	422752	0.011442
chr1	428863	429138	0.010909
chr1	429361	429807	0.000000
chr1	429818	430606	0.003807
chr1	439955	440836	0.009081
chr1	445858	446070	0.000000
chr1	446097	446897	0.006250
chr1	446894	448330	0.008357
chr1	448434	449702	0.008675
chr1	452385	453344	0.003128
chr1	453423	454514	0.002750
chr1	454777	455349	0.003497
chr1	455346	455969	0.003210
chr1	455966	456490	0.005725
chr1	456546	458666	0.003302
chr1	458699	459190	0.004073
chr1	459242	460345	0.005440
chr1	460356	461933	0.001902
chr1	462172	466620	0.003597
chr1	466655	468073	0.005642
chr1	470258	471625	0.007315
chr1	471625	472461	0.005981
chr1	472466	473374	0.007709
chr1	473367	473807	0.002273
chr1	473911	474978	0.003749
chr1	475088	476419	0.009767
chr1	477050	477820	0.003896
chr1	492073	492930	0.010502
chr1	498492	499025	0.005629
chr1	504550	507492	0.009517
chr1	507556	508479	0.008667
chr1	508683	509726	0.007670
chr1	509728	510732	0.008964
chr1	510742	511866	0.009786
chr1	511863	512696	0.014406
chr1	512689	513426	0.006784
